ID=cds1342	110
ID=cds1343	242
ID=cds1344	443
ID=cds1345	1559
ID=cds1346	4307
ID=cds1347	1238
ID=cds1348	2696
ID=cds1349	674
ID=cds1350	527
ID=cds1351	1508
ID=cds1352	30
ID=cds1352	379
ID=cds1353	851
ID=cds1354	1409
ID=cds1355	2630
ID=cds1356	674
ID=cds1357	1901
ID=cds1358	596
ID=cds1359	1664
ID=cds1360	971
ID=cds1361	1700
ID=cds1362	407
ID=cds1363	1328
ID=cds1364	1925
ID=cds1365	2387
ID=cds1366	689
ID=cds1367	626
ID=cds1368	1601
ID=cds1369	884
ID=cds1370	2300
ID=cds1371	950
ID=cds1372	371
ID=cds1373	1085
ID=cds1374	3035
ID=cds1375	1970
ID=cds1376	1754
ID=cds1377	1151
ID=cds1378	2243
ID=cds1379	6
ID=cds1379	259
ID=cds1380	1565
ID=cds1381	1154
ID=cds1382	824
ID=cds1383	383
ID=cds1384	2525
ID=cds1385	1826
ID=cds1386	3428
ID=cds1387	1991
ID=cds1388	305
ID=cds1389	401
ID=cds1390	563
ID=cds1391	431
ID=cds1392	1451
ID=cds1393	1343
ID=cds1394	1502
ID=cds1395	1118
ID=cds1396	1553
ID=cds1397	407
ID=cds1398	2318
ID=cds1399	1508
ID=cds1400	1472
ID=cds1401	1448
ID=cds1402	89
ID=cds1403	200
ID=cds1404	239
ID=cds1405	1319
ID=cds1406	1271
ID=cds1407	383
ID=cds1408	977
ID=cds1409	1103
ID=cds1410	1157
ID=cds1411	713
ID=cds1412	1586
ID=cds1413	1709
ID=cds1414	728
ID=cds1415	1511
ID=cds1416	539
ID=cds1417	1034
ID=cds1418	362
ID=cds1419	5390
ID=cds1420	3833
ID=cds1421	512
ID=cds1421	137
ID=cds1422	650
ID=cds1423	368
ID=cds1424	323
ID=cds1425	695
ID=cds1426	1490
ID=cds1427	1508
ID=cds1428	1694
ID=cds1429	332
ID=cds1430	587
ID=cds1431	539
ID=cds1432	1886
ID=cds1433	1442
ID=cds1434	1772
ID=cds1435	1847
ID=cds1436	3002
ID=cds1437	1907
ID=cds1438	224
ID=cds1439	1673
ID=cds1440	701
ID=cds1441	1205
ID=cds1442	3068
ID=cds1443	497
ID=cds1444	2201
ID=cds1445	1529
ID=cds1446	770
ID=cds1447	1181
ID=cds1448	362
ID=cds1449	458
ID=cds1450	1412
ID=cds1451	1163
ID=cds1452	500
ID=cds1453	2870
ID=cds1454	1556
ID=cds1455	1487
ID=cds1456	1403
ID=cds1457	341
ID=cds1458	683
ID=cds1459	1196
ID=cds1460	1502
ID=cds1461	500
ID=cds1462	473
ID=cds1463	419
ID=cds1464	2915
ID=cds1465	3647
ID=cds1466	1934
ID=cds1467	938
ID=cds1468	482
ID=cds1469	380
ID=cds1470	3566
ID=cds1471	647
ID=cds1472	2048
ID=cds1473	4379
ID=cds1474	803
ID=cds1475	263
ID=cds1476	1682
ID=cds1477	803
ID=cds1478	839
ID=cds1479	131
ID=cds1480	1013
ID=cds1481	1481
ID=cds1482	1655
ID=cds1483	1736
ID=cds1484	4
ID=cds1484	651
ID=cds1485	2114
ID=cds1486	845
ID=cds1487	2000
ID=cds1488	1007
ID=cds1489	848
ID=cds1490	1028
ID=cds1491	18
ID=cds1491	316
ID=cds1492	1292
ID=cds1493	677
ID=cds1494	2288
ID=cds1495	695
ID=cds1496	30
ID=cds1496	1258
ID=cds1497	695
ID=cds1498	1892
ID=cds1499	1562
ID=cds1500	1556
ID=cds1501	10
ID=cds1501	534
ID=cds1502	4010
ID=cds1503	377
ID=cds1504	704
ID=cds1505	764
ID=cds1506	596
ID=cds1507	3437
ID=cds1508	1619
ID=cds1509	22
ID=cds1509	438
ID=cds1510	2234
ID=cds1511	1034
ID=cds1512	2285
ID=cds1513	665
ID=cds1514	1433
ID=cds1515	266
ID=cds1516	1349
ID=cds1517	1571
ID=cds1518	2063
ID=cds1519	860
ID=cds1520	2771
ID=cds1521	1583
ID=cds1522	830
ID=cds1523	1253
ID=cds1524	1184
ID=cds1525	590
ID=cds1526	461
ID=cds1527	671
ID=cds1528	2630
ID=cds1529	3230
ID=cds1530	557
ID=cds1531	437
ID=cds1532	1832
ID=cds1533	965
ID=cds1534	1394
ID=cds1535	380
ID=cds1536	749
ID=cds1537	218
ID=cds1538	2192
ID=cds1539	2279
ID=cds1540	554
ID=cds1541	1349
ID=cds1542	446
ID=cds1543	62
ID=cds1543	1163
ID=cds1544	1469
ID=cds1545	431
ID=cds1546	2693
ID=cds1547	1175
ID=cds1548	284
ID=cds1549	1934
ID=cds1550	416
ID=cds1551	1478
ID=cds1552	1583
ID=cds1553	902
ID=cds1554	113
ID=cds1555	1646
ID=cds1556	893
ID=cds1557	1601
ID=cds1558	36
ID=cds1558	328
ID=cds1559	389
ID=cds1560	323
ID=cds1561	1262
ID=cds1562	1586
ID=cds1563	1592
ID=cds1564	1328
ID=cds1565	752
ID=cds1566	656
ID=cds1567	1517
ID=cds1568	1673
ID=cds1569	557
ID=cds1570	485
ID=cds1571	1763
ID=cds1572	2591
ID=cds1573	2666
ID=cds1574	380
ID=cds1575	389
ID=cds1576	1562
ID=cds1577	2
ID=cds1577	404
ID=cds1578	93
ID=cds1578	107
ID=cds1578	55
ID=cds1579	2786
ID=cds1580	908
ID=cds1581	2066
ID=cds1582	1535
ID=cds1583	164
ID=cds1584	632
ID=cds1585	1883
ID=cds1586	1409
ID=cds1587	1664
ID=cds1588	857
ID=cds1589	386
ID=cds1590	521
ID=cds1591	1730
ID=cds1592	1730
ID=cds1593	248
ID=cds1594	2012
ID=cds1595	1394
ID=cds1596	1523
ID=cds1597	2303
ID=cds1598	377
ID=cds1599	4292
ID=cds1600	123
ID=cds1600	289
ID=cds1601	617
ID=cds1602	1202
ID=cds1603	1538
ID=cds1604	2264
ID=cds1605	956
ID=cds1606	752
ID=cds1607	1292
ID=cds1608	602
ID=cds1609	1928
ID=cds1610	626
ID=cds1611	4175
ID=cds1612	908
ID=cds1613	1097
ID=cds1614	2399
ID=cds1615	3341
ID=cds1616	3281
ID=cds1617	563
ID=cds1618	2120
ID=cds1619	3122
ID=cds1620	575
ID=cds1621	824
ID=cds1622	41
ID=cds1622	371
ID=cds1623	1103
ID=cds1624	1346
ID=cds1625	734
ID=cds1626	344
ID=cds1627	1481
ID=cds1628	1574
ID=cds1629	1721
ID=cds1630	2429
ID=cds1631	785
ID=cds1632	1073
ID=cds1633	611
ID=cds1634	3428
ID=cds1635	1331
ID=cds1636	359
ID=cds1637	5261
ID=cds1638	176
ID=cds1638	761
ID=cds1639	536
ID=cds1640	1355
ID=cds1641	446
ID=cds1642	1301
ID=cds1642	3965
ID=cds1643	1322
ID=cds1644	104
ID=cds1645	680
ID=cds1646	1670
ID=cds1647	1460
ID=cds1648	890
ID=cds1649	1286
ID=cds1650	2417
ID=cds1651	1214
ID=cds1652	281
ID=cds1653	1874
ID=cds1654	722
ID=cds1655	1262
ID=cds1656	446
ID=cds1657	2738
ID=cds1658	1331
ID=cds1659	764
ID=cds1660	1208
ID=cds1661	6503
ID=cds1662	1016
ID=cds1663	2405
ID=cds1664	1721
ID=cds1665	428
ID=cds1666	1301
ID=cds1666	3965
ID=cds1667	1322
ID=cds1668	1001
ID=cds1669	2264
ID=cds1670	698
ID=cds1671	4406
ID=cds1672	1733
ID=cds1673	4715
ID=cds1674	2555
ID=cds1675	1640
ID=cds1676	2390
ID=cds1677	677
ID=cds1678	2336
ID=cds1679	6491
ID=cds1680	1979
ID=cds1681	734
ID=cds1682	899
ID=cds1683	164
ID=cds1684	3365
ID=cds1685	803
ID=cds1686	1262
ID=cds1687	131
ID=cds1687	872
ID=cds1688	803
ID=cds1689	257
ID=cds1690	734
ID=cds1691	635
ID=cds1692	2384
ID=cds1693	911
ID=cds1694	920
ID=cds1695	425
ID=cds1696	299
ID=cds1697	368
ID=cds1698	5045
ID=cds1699	482
ID=cds1700	482
ID=cds1701	527
ID=cds1702	1178
ID=cds1703	308
ID=cds1704	524
ID=cds1705	1139
ID=cds1706	677
ID=cds1707	668
ID=cds1708	896
ID=cds1709	1022
ID=cds1710	1676
ID=cds1711	1940
ID=cds1712	1775
ID=cds1713	1397
ID=cds1714	482
ID=cds1715	2576
ID=cds1716	1871
ID=cds1717	1337
ID=cds1718	2144
ID=cds1719	623
ID=cds1720	764
ID=cds1721	905
ID=cds1722	2024
ID=cds1723	191
ID=cds1724	1868
ID=cds1725	1622
ID=cds1726	9
ID=cds1726	1117
ID=cds1727	620
ID=cds1728	1373
ID=cds1729	4055
ID=cds1730	19
ID=cds1730	843
ID=cds1731	11
ID=cds1731	356
ID=cds1732	3221
ID=cds1733	5312
ID=cds1734	660
ID=cds1734	55
ID=cds1735	1157
ID=cds1736	1106
ID=cds1737	869
ID=cds1738	1493
ID=cds1739	1295
ID=cds1740	3089
ID=cds1741	2498
ID=cds1742	2390
ID=cds1743	1511
ID=cds1744	1532
ID=cds1745	368
ID=cds1746	1499
ID=cds1747	233
ID=cds1748	479
ID=cds1749	1535
ID=cds1750	329
ID=cds1751	2078
ID=cds1752	446
ID=cds1753	1640
ID=cds1754	284
ID=cds1755	635
ID=cds1756	2339
ID=cds1757	3677
ID=cds1758	6431
ID=cds1759	647
ID=cds1760	2486
ID=cds1761	2636
ID=cds1762	1292
ID=cds1762	4019
ID=cds1763	1316
ID=cds1764	1820
ID=cds1765	1328
ID=cds1766	614
ID=cds1767	2519
ID=cds1768	467
ID=cds1769	920
ID=cds1770	1346
ID=cds1771	1607
ID=cds1772	1061
ID=cds1773	665
ID=cds1774	2258
ID=cds1775	1499
ID=cds1776	512
ID=cds1777	608
ID=cds1778	86
ID=cds1779	2363
ID=cds1780	1340
ID=cds1781	2126
ID=cds1782	3701
ID=cds1783	587
ID=cds1784	1091
ID=cds1785	6836
ID=cds1786	698
ID=cds1787	1502
ID=cds1788	2201
ID=cds1789	1835
ID=cds1790	46
ID=cds1790	1332
ID=cds1791	1007
ID=cds1792	509
ID=cds1793	845
ID=cds1794	1655
ID=cds1795	2036
ID=cds1796	3107
ID=cds1797	3512
ID=cds1798	3
ID=cds1798	760
ID=cds1799	869
ID=cds1800	179
ID=cds1801	263
ID=cds1802	443
ID=cds1803	938
ID=cds1804	344
ID=cds1805	374
ID=cds1806	1673
ID=cds1807	2561
ID=cds1808	1532
ID=cds1809	3008
ID=cds1810	887
ID=cds1811	602
ID=cds1812	713
ID=cds1813	1445
ID=cds1814	11
ID=cds1814	917
ID=cds1815	1085
ID=cds1816	887
ID=cds1817	1988
ID=cds1818	371
ID=cds1819	800
ID=cds1820	1640
ID=cds1821	824
ID=cds1822	1457
ID=cds1823	1022
ID=cds1824	455
ID=cds1825	1142
ID=cds1826	527
ID=cds1827	362
ID=cds1828	230
ID=cds1829	497
ID=cds1830	233
ID=cds1831	620
ID=cds1832	1676
ID=cds1833	1148
ID=cds1834	1130
ID=cds1835	899
ID=cds1836	1460
ID=cds1837	1766
ID=cds1838	57
ID=cds1838	3505
ID=cds1839	725
ID=cds1840	2114
ID=cds1841	1109
ID=cds1842	593
ID=cds1843	1163
ID=cds1844	2126
ID=cds1845	1676
ID=cds1846	1202
ID=cds1847	545
ID=cds1848	3014
ID=cds1849	752
ID=cds1850	2882
ID=cds1851	797
ID=cds1852	2009
ID=cds1853	536
ID=cds1854	2408
ID=cds1855	2732
ID=cds1856	56
ID=cds1856	812
ID=cds1857	572
ID=cds1858	443
ID=cds1859	2456
ID=cds1860	1733
ID=cds1861	2876
ID=cds1862	20
ID=cds1862	239
ID=cds1863	371
ID=cds1864	1013
ID=cds1865	842
ID=cds1866	1253
ID=cds1867	527
ID=cds1868	866
ID=cds1869	362
ID=cds1870	1379
ID=cds1871	2417
ID=cds1872	1358
ID=cds1873	1193
ID=cds1874	950
ID=cds1875	1079
ID=cds1876	668
ID=cds1877	1148
ID=cds1878	1247
ID=cds1879	3107
ID=cds1880	4961
ID=cds1881	2246
ID=cds1882	305
ID=cds1883	2189
ID=cds1884	1502
ID=cds1885	3053
ID=cds1886	611
ID=cds1887	707
ID=cds1888	4463
ID=cds1889	1286
ID=cds1890	8018
ID=cds1891	242
ID=cds1892	1358
ID=cds1893	311
ID=cds1894	1802
ID=cds1895	389
ID=cds1896	1580
ID=cds1897	359
ID=cds1898	140
ID=cds1899	467
ID=cds1900	1739
ID=cds1901	1139
ID=cds1902	1397
ID=cds1903	2
ID=cds1903	656
ID=cds1904	1190
ID=cds1905	2693
ID=cds1906	1682
ID=cds1907	2
ID=cds1907	2576
ID=cds1908	1664
ID=cds1909	1037
ID=cds1910	800
ID=cds1911	4586
ID=cds1912	1418
ID=cds1913	1694
ID=cds1914	1241
ID=cds1915	1280
ID=cds1916	332
ID=cds1917	2852
ID=cds1918	677
ID=cds1919	1322
ID=cds1920	2696
ID=cds1921	899
ID=cds1922	932
ID=cds1923	1712
ID=cds1924	1112
ID=cds1925	1538
ID=cds1926	1043
ID=cds1927	3251
ID=cds1928	1130
ID=cds1929	818
ID=cds1930	1025
ID=cds1931	3398
ID=cds1932	4469
ID=cds1933	1130
ID=cds1934	575
ID=cds1935	935
ID=cds1936	2105
ID=cds1937	2057
ID=cds1938	1241
ID=cds1939	1850
ID=cds1940	2732
ID=cds1941	3659
ID=cds1942	2408
ID=cds1943	1037
ID=cds1944	17
ID=cds1944	2651
ID=cds1945	962
ID=cds1946	653
ID=cds1947	1301
ID=cds1948	3794
ID=cds1949	4211
ID=cds1950	1379
ID=cds1951	1352
ID=cds1952	851
ID=cds1953	383
ID=cds1954	1142
ID=cds1955	1802
ID=cds1956	1934
ID=cds1957	764
ID=cds1958	1577
ID=cds1959	380
ID=cds1960	2303
ID=cds1961	1505
ID=cds1962	797
ID=cds1963	1832
ID=cds1964	968
ID=cds1965	2177
ID=cds1966	2006
ID=cds1967	1550
ID=cds1968	1391
ID=cds1969	1874
ID=cds1970	422
ID=cds1971	1940
ID=cds1972	449
ID=cds1973	1130
ID=cds1974	1460
ID=cds1975	48
ID=cds1975	400
ID=cds1976	647
ID=cds1977	1049
ID=cds1978	1922
ID=cds1979	737
ID=cds1980	1448
ID=cds1981	830
ID=cds1982	1733
ID=cds1983	3347
ID=cds1984	2753
ID=cds1985	3953
ID=cds1986	986
ID=cds1987	1265
ID=cds1988	362
ID=cds1989	10
ID=cds1989	402
ID=cds1990	2249
ID=cds1991	824
ID=cds1992	1682
ID=cds1993	2414
ID=cds1994	1145
ID=cds1995	962
ID=cds1996	392
ID=cds1997	656
ID=cds1998	1571
ID=cds1999	1691
ID=cds2000	10
ID=cds2000	93
ID=cds2000	629
ID=cds2001	1163
ID=cds2002	2501
ID=cds2003	2072
ID=cds2004	368
ID=cds2005	584
ID=cds2006	1154
ID=cds2007	1973
ID=cds2008	1511
ID=cds2009	1685
ID=cds2010	1112
ID=cds2011	3536
ID=cds2012	743
ID=cds2013	1925
ID=cds2014	1475
ID=cds2015	518
ID=cds2016	863
ID=cds2017	1583
ID=cds2018	1532
ID=cds2019	416
ID=cds2020	713
ID=cds2021	704
ID=cds2022	821
ID=cds2023	2744
ID=cds2024	1217
ID=cds2025	608
ID=cds2026	1628
ID=cds2027	890
ID=cds2028	929
ID=cds2029	182
ID=cds2030	464
ID=cds2031	1028
ID=cds2032	1046
ID=cds2033	1442
ID=cds2034	650
ID=cds2035	2729
ID=cds2036	1514
ID=cds2037	54
ID=cds2037	562
ID=cds2037	26
ID=cds2038	263
ID=cds2039	467
ID=cds2040	2
ID=cds2040	314
ID=cds2041	362
ID=cds2042	1628
ID=cds2043	2501
ID=cds2044	2123
ID=cds2045	1193
ID=cds2046	1907
ID=cds2047	2156
ID=cds2048	2282
ID=cds2049	707
ID=cds2050	836
ID=cds2051	554
ID=cds2052	1511
ID=cds2053	3245
ID=cds2054	392
ID=cds2055	2666
ID=cds2056	3206
ID=cds2057	1421
ID=cds2058	758
ID=cds2059	524
ID=cds2060	2339
ID=cds2061	2756
ID=cds2062	86
ID=cds2063	110
ID=cds2064	3521
ID=cds2065	839
ID=cds2066	1253
ID=cds2067	1700
ID=cds2068	650
ID=cds2069	1049
ID=cds2070	34
ID=cds2070	478
ID=cds2070	232
ID=cds2071	1430
ID=cds2072	2234
ID=cds2073	1388
ID=cds2074	1202
ID=cds2075	755
ID=cds2076	971
ID=cds2077	254
ID=cds2078	1955
ID=cds2079	1187
ID=cds2080	1181
ID=cds2081	1862
ID=cds2082	3920
ID=cds2083	986
ID=cds2084	572
ID=cds2085	893
ID=cds2086	329
ID=cds2087	1415
ID=cds2088	356
ID=cds2089	872
ID=cds2090	1655
ID=cds2091	713
ID=cds2092	836
ID=cds2093	326
ID=cds2094	1304
ID=cds2094	3962
ID=cds2095	1322
ID=cds2096	1088
ID=cds2097	85
ID=cds2097	483
ID=cds2098	476
ID=cds2099	1028
ID=cds2100	491
ID=cds2101	5687
ID=cds2102	719
ID=cds2103	18
ID=cds2103	364
ID=cds2104	350
ID=cds2105	221
ID=cds2106	719
ID=cds2107	263
ID=cds2108	668
ID=cds2109	1304
ID=cds2109	3962
ID=cds2110	1322
ID=cds2111	1106
ID=cds2112	1643
ID=cds2113	815
ID=cds2114	1001
ID=cds2115	902
ID=cds2116	1157
ID=cds2117	3077
ID=cds2118	1085
ID=cds2119	563
ID=cds2120	356
ID=cds2121	1109
ID=cds2122	851
ID=cds2123	1928
ID=cds2124	1724
ID=cds2125	2786
ID=cds2126	728
ID=cds2127	1007
ID=cds2128	1538
ID=cds2129	929
ID=cds2130	4076
ID=cds2131	950
ID=cds2132	308
ID=cds2133	1781
ID=cds2134	878
ID=cds2135	2414
ID=cds2136	1760
ID=cds2137	3467
ID=cds2138	2582
ID=cds2139	1163
ID=cds2140	440
ID=cds2141	728
ID=cds2142	473
ID=cds2143	1769
ID=cds2144	599
ID=cds2145	1112
ID=cds2146	998
ID=cds2147	632
ID=cds2148	551
ID=cds2149	1955
ID=cds2150	1019
ID=cds2151	524
ID=cds2152	1019
ID=cds2153	1691
ID=cds2154	1688
ID=cds2155	2810
ID=cds2156	3713
ID=cds2157	1484
ID=cds2158	1718
ID=cds2159	1523
ID=cds2160	3314
ID=cds2161	671
ID=cds2162	944
ID=cds2163	3440
ID=cds2164	4892
ID=cds2165	2066
ID=cds2166	2852
ID=cds2167	1040
ID=cds2168	551
ID=cds2169	1817
ID=cds2170	923
ID=cds2171	233
ID=cds2172	797
ID=cds2173	1415
ID=cds2174	1142
ID=cds2175	849
ID=cds2175	3793
ID=cds2176	872
ID=cds2177	1337
ID=cds2178	1202
ID=cds2179	1169
ID=cds2180	1031
ID=cds2181	4355
ID=cds2182	1430
ID=cds2183	64
ID=cds2183	372
ID=cds2184	1625
ID=cds2185	788
ID=cds2186	1478
ID=cds2187	215
ID=cds2188	1208
ID=cds2189	1541
ID=cds2190	1718
ID=cds2191	3110
ID=cds2192	692
ID=cds2193	938
ID=cds2194	2141
ID=cds2195	647
ID=cds2196	2450
ID=cds2197	524
ID=cds2198	863
ID=cds2199	551
ID=cds2200	3368
ID=cds2201	776
ID=cds2202	725
ID=cds2203	1844
ID=cds2204	2870
ID=cds2205	1403
ID=cds2206	1232
ID=cds2207	2315
ID=cds2208	980
ID=cds2209	2123
ID=cds2210	635
ID=cds2211	161
ID=cds2212	866
ID=cds2213	467
ID=cds2214	1298
ID=cds2215	2594
ID=cds2216	818
ID=cds2217	653
ID=cds2218	1070
ID=cds2219	1523
ID=cds2220	1277
ID=cds2221	2609
ID=cds2222	752
ID=cds2223	1244
ID=cds2224	791
ID=cds2225	278
ID=cds2226	1292
ID=cds2226	4019
ID=cds2227	1316
ID=cds2228	1304
ID=cds2228	3962
ID=cds2229	1322
ID=cds2230	2858
ID=cds2231	1025
ID=cds2232	1037
ID=cds2233	1682
ID=cds2234	701
ID=cds2235	1130
ID=cds2236	1214
ID=cds2237	278
ID=cds2238	3416
ID=cds2239	1727
ID=cds2240	746
ID=cds2241	1106
ID=cds2242	512
ID=cds2243	86
ID=cds2244	1490
ID=cds2245	1607
ID=cds2246	2168
ID=cds2247	1220
ID=cds2248	1037
ID=cds2249	317
ID=cds2250	2
ID=cds2250	197
ID=cds2251	5852
ID=cds2252	1184
ID=cds2253	2207
ID=cds2254	1184
ID=cds2255	3065
ID=cds2256	1523
ID=cds2257	1811
ID=cds2258	998
ID=cds2259	1232
ID=cds2260	1802
ID=cds2261	740
ID=cds2262	2453
ID=cds2263	1643
ID=cds2264	2453
ID=cds2265	2279
ID=cds2266	2366
ID=cds2267	677
ID=cds2268	1274
ID=cds2269	446
ID=cds2270	2840
ID=cds2271	113
ID=cds2272	872
ID=cds2273	305
ID=cds2274	785
ID=cds2275	929
ID=cds2276	314
ID=cds2277	1235
ID=cds2278	1460
ID=cds2279	1406
ID=cds2280	953
ID=cds2281	89
ID=cds2281	668
ID=cds2282	332
ID=cds2283	1829
ID=cds2284	6119
ID=cds2285	3254
ID=cds2286	809
ID=cds2287	1868
ID=cds2288	881
ID=cds2289	1346
ID=cds2290	1841
ID=cds2291	1182
ID=cds2291	598
ID=cds2292	1577
ID=cds2293	1517
ID=cds2294	413
ID=cds2295	932
ID=cds2296	686
ID=cds2297	3536
ID=cds2298	1199
ID=cds2299	701
ID=cds2300	287
ID=cds2301	2357
ID=cds2302	2648
ID=cds2303	866
ID=cds2304	2963
ID=cds2305	200
ID=cds2306	1706
ID=cds2307	440
ID=cds2308	1283
ID=cds2309	2303
ID=cds2310	1790
ID=cds2311	719
ID=cds2312	767
ID=cds2313	1370
ID=cds2314	2345
ID=cds2315	590
ID=cds2316	1319
ID=cds2317	782
ID=cds2318	1313
ID=cds2319	1439
ID=cds2320	1478
ID=cds2321	1100
ID=cds2322	3095
ID=cds2323	1604
ID=cds2324	2429
ID=cds2325	785
ID=cds2326	1274
ID=cds2327	2255
ID=cds2328	2105
ID=cds2329	731
ID=cds2330	596
ID=cds2331	4139
ID=cds2332	5903
ID=cds2333	701
ID=cds2334	524
ID=cds2335	3200
ID=cds2336	473
ID=cds2337	1661
ID=cds2338	917
ID=cds2339	1733
ID=cds2340	1160
ID=cds2341	815
ID=cds2342	4433
ID=cds2343	941
ID=cds2344	1025
ID=cds2345	932
ID=cds2346	1301
ID=cds2347	1127
ID=cds2348	1769
ID=cds2349	1421
ID=cds2350	1850
ID=cds2351	1754
ID=cds2352	362
ID=cds2353	1145
ID=cds2354	18
ID=cds2354	5560
ID=cds2355	640
ID=cds2355	1452
ID=cds2356	815
ID=cds2357	134
ID=cds2358	1145
ID=cds2359	1862
ID=cds2360	362
ID=cds2361	707
ID=cds2362	512
ID=cds2363	452
ID=cds2364	1883
ID=cds2365	1757
ID=cds2366	1892
ID=cds2367	1640
ID=cds2368	4778
ID=cds2369	884
ID=cds2370	770
ID=cds2371	2129
ID=cds2372	671
ID=cds2373	5606
ID=cds2374	2039
ID=cds2375	1817
ID=cds2376	1877
ID=cds2377	947
ID=cds2378	998
ID=cds2379	2141
ID=cds2380	3440
ID=cds2381	1196
ID=cds2382	1397
ID=cds2383	1214
ID=cds2384	1817
ID=cds2385	362
ID=cds2386	1598
ID=cds2387	2207
ID=cds2388	83
ID=cds2389	365
ID=cds2390	1217
ID=cds2391	923
ID=cds2392	1481
ID=cds2393	962
ID=cds2394	1757
ID=cds2395	992
ID=cds2396	1085
ID=cds2396	4322
ID=cds2397	1241
ID=cds2398	1883
ID=cds2399	2819
ID=cds2400	452
ID=cds2401	1184
ID=cds2402	1235
ID=cds2403	1358
ID=cds2404	128
ID=cds2404	287
ID=cds2405	1313
ID=cds2406	5
ID=cds2406	227
ID=cds2407	1073
ID=cds2408	1289
ID=cds2409	1340
ID=cds2410	1418
ID=cds2411	281
ID=cds2412	1625
ID=cds2413	1592
ID=cds2414	215
ID=cds2415	701
ID=cds2416	1571
ID=cds2417	30
ID=cds2417	379
ID=cds2418	1340
ID=cds2419	47
ID=cds2419	800
ID=cds2420	716
ID=cds2421	875
ID=cds2422	1979
ID=cds2423	46
ID=cds2423	1359
ID=cds2424	1157
ID=cds2425	1391
ID=cds2426	1664
ID=cds2427	2066
ID=cds2428	2
ID=cds2428	245
ID=cds2429	455
ID=cds2430	770
ID=cds2431	89
ID=cds2432	5786
ID=cds2433	1448
ID=cds2434	1073
ID=cds2435	641
ID=cds2436	2981
ID=cds2437	2456
ID=cds2438	884
ID=cds2439	1454
ID=cds2440	2171
ID=cds2441	1745
ID=cds2442	1271
ID=cds2443	1034
ID=cds2444	1892
ID=cds2445	1415
ID=cds2446	1727
ID=cds2447	692
ID=cds2448	1934
ID=cds2449	2
ID=cds2449	341
ID=cds2450	1100
ID=cds2451	13
ID=cds2451	618
ID=cds2452	2075
ID=cds2453	740
ID=cds2454	740
ID=cds2455	1682
ID=cds2456	887
ID=cds2457	2570
ID=cds2458	1544
ID=cds2459	731
ID=cds2460	1649
ID=cds2461	170
ID=cds2462	446
ID=cds2463	1130
ID=cds2464	185
ID=cds2465	1064
ID=cds2466	185
ID=cds2467	2651
ID=cds2468	617
ID=cds2469	887
ID=cds2470	392
ID=cds2471	545
ID=cds2472	944
ID=cds2473	881
ID=cds2474	1139
ID=cds2475	1616
ID=cds2476	1505
ID=cds2477	1361
ID=cds2478	842
ID=cds2479	1163
ID=cds2480	1079
ID=cds2481	1499
ID=cds2482	689
ID=cds2483	2195
ID=cds2484	176
ID=cds2485	2990
ID=cds2486	2144
ID=cds2487	1202
ID=cds2488	54
ID=cds2488	976
ID=cds2489	5
ID=cds2489	3263
ID=cds2490	1658
ID=cds2491	3347
ID=cds2492	112
ID=cds2492	162
ID=cds2493	4037
ID=cds2494	554
ID=cds2495	3089
ID=cds2496	989
ID=cds2497	2066
ID=cds2498	1004
ID=cds2499	1571
ID=cds2500	161
ID=cds2501	335
ID=cds2502	887
ID=cds2503	617
ID=cds2504	848
ID=cds2505	1931
ID=cds2506	1730
ID=cds2507	1712
ID=cds2508	1778
ID=cds2509	124
ID=cds2509	975
ID=cds2510	2789
ID=cds2511	11234
ID=cds2512	557
ID=cds2513	109
ID=cds2513	897
ID=cds2514	3242
ID=cds2515	2558
ID=cds2516	983
ID=cds2517	644
ID=cds2518	1028
ID=cds2519	1223
ID=cds2520	1757
ID=cds2521	1757
ID=cds2522	638
ID=cds2523	1322
ID=cds2524	1136
ID=cds2525	1472
ID=cds2526	1901
ID=cds2527	1250
ID=cds2528	455
ID=cds2529	1919
ID=cds2530	1307
ID=cds2531	3242
ID=cds2532	2879
ID=cds2533	563
ID=cds2534	695
ID=cds2535	49
ID=cds2535	1125
ID=cds2536	1883
ID=cds2537	479
ID=cds2538	731
ID=cds2539	650
ID=cds2540	1154
ID=cds2541	2552
ID=cds2542	1292
ID=cds2543	395
ID=cds2544	875
ID=cds2545	809
ID=cds2546	1616
ID=cds2547	446
ID=cds2548	1541
ID=cds2549	344
ID=cds2550	980
ID=cds2551	719
ID=cds2552	3
ID=cds2552	316
ID=cds2553	950
ID=cds2554	977
ID=cds2555	212
ID=cds2556	938
ID=cds2557	1397
ID=cds2558	644
ID=cds2559	551
ID=cds2560	2204
ID=cds2561	1739
ID=cds2562	1580
ID=cds2563	521
ID=cds2564	596
ID=cds2565	3212
ID=cds2566	3686
ID=cds2567	1022
ID=cds2568	548
ID=cds2569	3494
ID=cds2570	1514
ID=cds2571	851
ID=cds2572	1913
ID=cds2573	389
ID=cds2574	749
ID=cds2575	4568
ID=cds2576	7241
ID=cds2577	1880
ID=cds2578	785
ID=cds2579	1556
ID=cds2580	1295
ID=cds2581	1556
ID=cds2582	1892
ID=cds2583	2471
ID=cds2584	338
ID=cds2585	1313
ID=cds2586	569
ID=cds2587	149
ID=cds2588	1298
ID=cds2589	1361
ID=cds2590	2231
ID=cds2591	1202
ID=cds2592	686
ID=cds2593	2357
ID=cds2594	1469
ID=cds2595	1715
